,CVE_DOC,CVE_CLPV,STATUS,CVE_VEND,FECHAELAB,FECHA_DOC,FECHA_ENT,FECHA_VEN,FECHA_CANCELA,CAN_TOT,DES_TOT,DES_FIN
10639,F40055,856.0,E,2.0,2023-01-31 17:01:31.937,2023-01-31,2023-01-31 00:00:00,2023-01-31,,350.00000000000006,0.0,0
10645,F40061,1757.0,E,2.0,2023-01-31 17:59:00.620,2023-01-31,2023-02-02 00:00:00,2023-01-31,,6520.950000000001,0.0,0
10656,F40072,1016.0,E,1.0,2023-02-02 10:47:15.430,2023-02-02,2023-01-30 00:00:00,2023-03-04,,2744.0,0.0,0
10657,F40073,322.0,E,2.0,2023-02-02 11:18:18.087,2023-02-02,2023-01-31 00:00:00,2023-02-17,,8092.000000000001,1213.8,0
10658,F40074,322.0,E,2.0,2023-02-02 11:40:55.067,2023-02-02,2023-01-18 00:00:00,2023-02-17,,3597.9500000000003,0.0,0
10675,F40091,466.0,E,1.0,2023-02-07 13:11:22.820,2023-02-07,2023-02-10 00:00:00,2023-04-08,,1825.0,0.0,0
10676,F40092,161.0,E,1.0,2023-02-07 13:13:57.360,2023-02-07,2023-02-03 00:00:00,2023-03-09,,1500.0,0.0,0
10682,F40098,1459.0,E,2.0,2023-02-07 17:22:30.753,2023-02-07,2023-02-07 00:00:00,2023-03-09,,17712.0,0.0,0
10685,F40101,1965.0,E,2.0,2023-02-08 10:05:28.217,2023-02-08,2023-02-07 00:00:00,2023-03-10,,3500.0000000000005,525.0,0
10692,F40108,114.0,E,1.0,2023-02-08 17:51:42.470,2023-02-08,2023-02-03 00:00:00,2023-03-25,,9499.95,0.0,0
10697,F40113,377.0,E,1.0,2023-02-09 13:31:45.170,2023-02-09,2023-02-03 00:00:00,2023-02-24,,5110.8486,0.0,0
10731,F40147,468.0,E,2.0,2023-02-15 11:18:48.657,2023-02-15,2023-02-02 00:00:00,2023-03-17,,6795.1732,0.0,0
10732,F40148,466.0,E,1.0,2023-02-15 11:59:04.793,2023-02-15,2023-02-10 00:00:00,2023-04-16,,20580.0,0.0,0
10733,F40149,466.0,E,1.0,2023-02-15 12:06:12.760,2023-02-15,2023-02-10 00:00:00,2023-04-16,,5880.0,0.0,0
10740,F40156,1459.0,E,2.0,2023-02-16 12:08:53.600,2023-02-16,2023-02-16 00:00:00,2023-03-18,,16639.5,0.0,0
10745,F40161,161.0,E,1.0,2023-02-16 16:52:12.990,2023-02-16,2023-02-15 00:00:00,2023-03-18,,315.55,0.0,0
10747,F40163,409.0,E,2.0,2023-02-16 17:16:25.360,2023-02-16,2023-02-13 00:00:00,2023-02-16,,18500.0,0.0,0
10751,F40167,238.0,E,2.0,2023-02-17 08:40:33.583,2023-02-17,2023-02-17 00:00:00,2023-02-17,,155.0,0.0,0
10768,F40184,253.0,E,3.0,2023-02-20 10:02:43.547,2023-02-20,2023-02-09 00:00:00,2023-04-06,,10394.0,0.0,0
10781,F40197,253.0,E,1.0,2023-02-21 16:59:59.327,2023-02-21,2023-02-21 00:00:00,2023-04-07,,13688.000000000002,0.0,0
10785,F40201,1852.0,E,6.0,2023-02-22 10:37:17.217,2023-02-22,2023-02-23 00:00:00,2023-03-24,,5144.700000000001,0.0,0
10794,F40210,1289.0,E,1.0,2023-02-22 17:14:52.580,2023-02-22,2023-02-15 00:00:00,2023-03-24,,4692.650000000001,0.0,0
10810,F40226,1289.0,E,1.0,2023-02-24 11:17:09.957,2023-02-24,2023-02-24 00:00:00,2023-03-26,,2729.6400000000003,0.0,0
10811,F40227,114.0,E,1.0,2023-02-24 11:21:57.587,2023-02-24,2023-02-23 00:00:00,2023-04-10,,23099.88,0.0,0
10812,F40228,114.0,E,1.0,2023-02-24 11:31:56.213,2023-02-24,2023-02-27 00:00:00,2023-04-10,,9023.99,0.0,0
10813,F40229,322.0,E,2.0,2023-02-24 11:33:06.450,2023-02-24,2023-02-24 00:00:00,2023-03-11,,6529.6,979.44,0
10821,F40237,1757.0,E,2.0,2023-02-24 15:18:17.570,2023-02-24,2023-02-13 00:00:00,2023-02-24,,10088.400000000001,0.0,0
10827,F40243,169.0,E,2.0,2023-02-24 16:53:35.597,2023-02-24,2023-02-15 00:00:00,2023-02-24,,2900.0,0.0,0
10833,F40249,537.0,E,1.0,2023-02-27 11:38:21.277,2023-02-27,2023-02-27 00:00:00,2023-03-29,,25554.243000000002,0.0,0
10839,F40255,1583.0,E,2.0,2023-02-28 09:15:45.753,2023-02-28,2023-02-28 00:00:00,2023-03-30,,3467.35,0.0,0
10845,F40261,1786.0,E,2.0,2023-02-28 11:15:32.527,2023-02-28,2023-03-03 00:00:00,2023-02-28,,4663.8,0.0,0
10852,F40268,238.0,E,2.0,2023-02-28 15:00:26.223,2023-02-28,2023-03-02 00:00:00,2023-02-28,,568.96,0.0,0
10854,F40270,409.0,E,2.0,2023-02-28 16:21:32.470,2023-02-28,2023-03-01 00:00:00,2023-02-28,,18500.0,0.0,0
10855,F40271,466.0,E,1.0,2023-02-28 16:42:48.163,2023-02-28,2023-02-27 00:00:00,2023-04-29,,5400.0,0.0,0
10863,F40279,908.0,E,2.0,2023-02-28 17:58:45.607,2023-02-28,2023-02-28 00:00:00,2023-03-15,,2571.5811000000003,0.0,0
10871,F40287,1453.0,E,1.0,2023-03-01 12:58:23.397,2023-03-01,2023-02-27 00:00:00,2023-03-31,,9000.0,0.0,0
10876,F40292,1082.0,E,6.0,2023-03-02 11:00:54.770,2023-03-02,2023-03-01 00:00:00,2023-03-02,,3262.0,0.0,0
10884,F40300,114.0,E,1.0,2023-03-03 16:57:28.560,2023-03-03,2023-03-01 00:00:00,2023-04-17,,4667.5,0.0,0
10893,F40309,361.0,E,2.0,2023-03-07 12:43:49.567,2023-03-07,2023-03-07 00:00:00,2023-03-07,,129.3,0.0,0
